posicao_ebt;nota;uf;nome_uf;municipio;populacao;total_pontos;nota_1
541;5.83;RJ;Rio de Janeiro;Três Rios;79264;2100;5.83
541;5.83;SC;Santa Catarina;São Miguel do Oeste;38984;2100;5.83
541;5.83;SC;Santa Catarina;Pouso Redondo;16424;2100;5.83
569;5.69;GO;Goiás;Orizona;15254;2050;5.69
569;5.69;PR;Paraná;Rebouças;14869;2050;5.69
569;5.69;SP;São Paulo;Pacaembu;13961;2050;5.69
569;5.69;PA;Pará;Anapu;25414;2050;5.69
569;5.69;PB;Paraíba;Pocinhos;18272;2050;5.69
569;5.69;MT;Mato Grosso;Denise;8975;2050;5.69
569;5.69;MT;Mato Grosso;Nobres;14959;2050;5.69
569;5.69;MT;Mato Grosso;Nova Xavantina;20399;2050;5.69
569;5.69;PE;Pernambuco;Passira;28982;2050;5.69
569;5.69;PE;Pernambuco;Calumbi;5745;2050;5.69
569;5.69;SP;São Paulo;Paranapanema;19357;2050;5.69
569;5.69;AL;Alagoas;Satuba;13381;2050;5.69
569;5.69;CE;Ceará;Beberibe;52310;2050;5.69
569;5.69;RS;Rio Grande do Sul;Santa Cruz do Sul;126084;2050;5.69
569;5.69;RS;Rio Grande do Sul;Planalto;10678;2050;5.69
569;5.69;RS;Rio Grande do Sul;Morro Redondo;6529;2050;5.69
585;5.55;SP;São Paulo;Guaratinguetá;119073;2000;5.55
585;5.55;SP;São Paulo;Aguas da Prata;8025;2000;5.55
585;5.55;ES;Espírito Santo;São Domingos do Norte;8709;2000;5.55
585;5.55;GO;Goiás;Goiás;24439;2000;5.55
585;5.55;BA;Bahia;Pau Brasil;10905;2000;5.55
585;5.55;BA;Bahia;Oliveira dos Brejinhos;22774;2000;5.55
585;5.55;SP;São Paulo;Pindorama;16342;2000;5.55
585;5.55;PB;Paraíba;Solânea;26734;2000;5.55
585;5.55;PE;Pernambuco;Afogados da Ingazeira;36709;2000;5.55
585;5.55;PA;Pará;Belém;1439561;2000;5.55
585;5.55;PB;Paraíba;Nova Palmeira;4784;2000;5.55
585;5.55;PR;Paraná;Capanema;19275;2000;5.55
585;5.55;PR;Paraná;Bela Vista do Paraíso;15612;2000;5.55
598;5.41;GO;Goiás;Senador Canedo;100367;1950;5.41
598;5.41;MA;Maranhão;Amarante do Maranhão;40378;1950;5.41
598;5.41;MG;Minas Gerais;Maripá de Minas;2950;1950;5.41
598;5.41;MG;Minas Gerais;Formiga;68040;1950;5.41
598;5.41;PB;Paraíba;Mamanguape;44369;1950;5.41
598;5.41;RS;Rio Grande do Sul;Barracão;5485;1950;5.41
598;5.41;MT;Mato Grosso;Mirassol d'Oeste;26369;1950;5.41
598;5.41;MT;Mato Grosso;Planalto da Serra;2647;1950;5.41
598;5.41;MT;Mato Grosso;Pontes e Lacerda;43235;1950;5.41
598;5.41;MT;Mato Grosso;Itanhangá;6103;1950;5.41
598;5.41;MS;Mato Grosso do Sul;Pedro Gomes;7794;1950;5.41
598;5.41;MS;Mato Grosso do Sul;Japorã;8567;1950;5.41
598;5.41;MT;Mato Grosso;Vila Bela da Santíssima Trindade;15274;1950;5.41
598;5.41;MT;Mato Grosso;Santo Antônio do Leste;4591;1950;5.41
598;5.41;MT;Mato Grosso;São José do Xingu;5375;1950;5.41
598;5.41;MS;Mato Grosso do Sul;Amambaí;37590;1950;5.41
598;5.41;PB;Paraíba;Sobrado;7712;1950;5.41
598;5.41;CE;Ceará;Granja;53918;1950;5.41
598;5.41;SP;São Paulo;São Pedro do Turvo;7567;1950;5.41
598;5.41;PE;Pernambuco;Quixaba;6823;1950;5.41
598;5.41;PI;Piauí;Agua Branca;17010;1950;5.41
598;5.41;PI;Piauí;Arraial;4670;1950;5.41
598;5.41;SC;Santa Catarina;Garopaba;21061;1950;5.41
598;5.41;SC;Santa Catarina;Imaruí;10933;1950;5.41
598;5.41;SC;Santa Catarina;Irineópolis;10989;1950;5.41
598;5.41;SC;Santa Catarina;Lauro Muller;14996;1950;5.41
598;5.41;SC;Santa Catarina;Macieira;1815;1950;5.41
598;5.41;SC;Santa Catarina;Mafra;55313;1950;5.41
598;5.41;SC;Santa Catarina;Porto Belo;19189;1950;5.41
598;5.41;MG;Minas Gerais;Alpinópolis;19630;1950;5.41
598;5.41;RS;Rio Grande do Sul;Paim Filho;4221;1950;5.41
598;5.41;RS;Rio Grande do Sul;Taquaruçu do Sul;3090;1950;5.41
598;5.41;RS;Rio Grande do Sul;Três Palmeiras;4471;1950;5.41
598;5.41;RS;Rio Grande do Sul;Trindade do Sul;5961;1950;5.41
632;5.27;RN;Rio Grande do Norte;Riacho da Cruz;3485;1900;5.27
632;5.27;RN;Rio Grande do Norte;Santa Maria;5341;1900;5.27
632;5.27;RS;Rio Grande do Sul;Lajeado do Bugre;2588;1900;5.27
632;5.27;SP;São Paulo;Anhembi;6307;1900;5.27
632;5.27;SP;São Paulo;Araraquara;226508;1900;5.27
632;5.27;MA;Maranhão;Santa Luzia do Paruá;24663;1900;5.27
632;5.27;SC;Santa Catarina;Dona Emma;3997;1900;5.27
632;5.27;SC;Santa Catarina;Balneário Gaivota;9841;1900;5.27
632;5.27;SC;Santa Catarina;Biguaçu;64488;1900;5.27
632;5.27;GO;Goiás;Hidrolândia;19761;1900;5.27
632;5.27;PE;Pernambuco;Vicência;32157;1900;5.27
632;5.27;PE;Pernambuco;Timbaúba;53581;1900;5.27
632;5.27;PE;Pernambuco;Santa Maria da Boa Vista;41293;1900;5.27
632;5.27;SP;São Paulo;Santo Expedito;3011;1900;5.27
632;5.27;SP;São Paulo;Pirassununga;74587;1900;5.27
632;5.27;AM;Amazonas;Manaquiri;28413;1900;5.27
632;5.27;AL;Alagoas;São Luís do Quitunde;34623;1900;5.27
632;5.27;AM;Amazonas;Boca do Acre;33498;1900;5.27
632;5.27;PI;Piauí;Joaquim Pires;14083;1900;5.27
632;5.27;BA;Bahia;Lajedão;4022;1900;5.27
632;5.27;ES;Espírito Santo;Agua Doce do Norte;12025;1900;5.27
632;5.27;PE;Pernambuco;Brejinho;7464;1900;5.27
632;5.27;SC;Santa Catarina;Turvo;12551;1900;5.27
632;5.27;MS;Mato Grosso do Sul;Costa Rica;19508;1900;5.27
632;5.27;RS;Rio Grande do Sul;Cândido Godói;6608;1900;5.27
632;5.27;PB;Paraíba;Puxinanã;13557;1900;5.27
632;5.27;PB;Paraíba;Queimadas;43667;1900;5.27
632;5.27;PB;Paraíba;Barra de Santana;8249;1900;5.27
632;5.27;PB;Paraíba;Araruna;20051;1900;5.27
632;5.27;MG;Minas Gerais;Monjolos;2352;1900;5.27
632;5.27;MG;Minas Gerais;Igaratinga;10286;1900;5.27
632;5.27;GO;Goiás;Petrolina de Goiás;10547;1900;5.27
632;5.27;GO;Goiás;Santo Antônio da Barra;4714;1900;5.27
632;5.27;MA;Maranhão;João Lisboa;23232;1900;5.27
632;5.27;PR;Paraná;Cruzeiro do Sul;4637;1900;5.27
632;5.27;TO;Tocantins;Nova Olinda;11513;1900;5.27
632;5.27;TO;Tocantins;Palmeiras do Tocantins;6362;1900;5.27
632;5.27;RN;Rio Grande do Norte;Parelhas;21483;1900;5.27
670;5.13;RJ;Rio de Janeiro;Sumidouro;15127;1850;5.13
670;5.13;GO;Goiás;Piracanjuba;24772;1850;5.13
670;5.13;PB;Paraíba;Conceição;18860;1850;5.13
670;5.13;PB;Paraíba;Borborema;5366;1850;5.13
670;5.13;MT;Mato Grosso;Alto Araguaia;17509;1850;5.13
670;5.13;MT;Mato Grosso;Peixoto de Azevedo;32818;1850;5.13
670;5.13;MT;Mato Grosso;Ribeirãozinho;2290;1850;5.13
670;5.13;PB;Paraíba;Tavares;14568;1850;5.13
670;5.13;PB;Paraíba;Sertãozinho;4892;1850;5.13
670;5.13;CE;Ceará;Palhano;9209;1850;5.13
670;5.13;GO;Goiás;Itarumã;6853;1850;5.13
670;5.13;SC;Santa Catarina;Itaiópolis;21263;1850;5.13
670;5.13;SC;Santa Catarina;Orleans;22449;1850;5.13
670;5.13;SC;Santa Catarina;Monte Castelo;8475;1850;5.13
670;5.13;MA;Maranhão;Morros;18938;1850;5.13
670;5.13;SP;São Paulo;Cerqueira César;19109;1850;5.13
670;5.13;RS;Rio Grande do Sul;Nova Petrópolis;20416;1850;5.13
670;5.13;RS;Rio Grande do Sul;Parobé;55486;1850;5.13
670;5.13;RS;Rio Grande do Sul;Sede Nova;3063;1850;5.13
689;5;RS;Rio Grande do Sul;Santa Maria;276108;1800;5
689;5;SC;Santa Catarina;Bom Retiro;9598;1800;5
689;5;ES;Espírito Santo;Muniz Freire;18909;1800;5
689;5;ES;Espírito Santo;Vargem Alta;21141;1800;5
689;5;PB;Paraíba;Soledade;14714;1800;5
689;5;PB;Paraíba;Tenório;3011;1800;5
689;5;PE;Pernambuco;Moreilândia;11242;1800;5
689;5;SP;São Paulo;Pontes Gestal;2593;1800;5
689;5;PE;Pernambuco;Petrolina;331951;1800;5
689;5;PA;Pará;Baião;43757;1800;5
689;5;PB;Paraíba;Bom Jesus;2532;1800;5
689;5;TO;Tocantins;Itaporã do Tocantins;2476;1800;5
689;5;MG;Minas Gerais;Passos;113122;1800;5
689;5;MG;Minas Gerais;Monte Belo;13444;1800;5
703;4.86;PA;Pará;Breu Branco;61222;1750;4.86
703;4.86;PA;Pará;Cametá;130868;1750;4.86
703;4.86;RJ;Rio de Janeiro;São José do Vale do Rio Preto;20916;1750;4.86
703;4.86;SE;Sergipe;Itaporanga d'Ajuda;33317;1750;4.86
703;4.86;TO;Tocantins;Carrasco Bonito;3983;1750;4.86
703;4.86;PR;Paraná;Boa Vista da Aparecida;7968;1750;4.86
703;4.86;PB;Paraíba;Mãe d'Agua;4026;1750;4.86
703;4.86;PB;Paraíba;Aguiar;5573;1750;4.86
703;4.86;MT;Mato Grosso;Conquista D'Oeste;3737;1750;4.86
703;4.86;MT;Mato Grosso;Cotriguaçu;17716;1750;4.86
703;4.86;MT;Mato Grosso;Santo Afonso;3038;1750;4.86
703;4.86;MT;Mato Grosso;Sorriso;80298;1750;4.86
703;4.86;MT;Mato Grosso;Tangará da Serra;94289;1750;4.86
703;4.86;RS;Rio Grande do Sul;Caraá;7863;1750;4.86
703;4.86;PE;Pernambuco;Tacaimbó;12891;1750;4.86
703;4.86;PI;Piauí;Cajazeiras do Piauí;3471;1750;4.86
703;4.86;PI;Piauí;Miguel Leão;1235;1750;4.86
703;4.86;AL;Alagoas;Arapiraca;231053;1750;4.86
703;4.86;BA;Bahia;Feira de Santana;617528;1750;4.86
703;4.86;RS;Rio Grande do Sul;Restinga Seca;16334;1750;4.86
703;4.86;RS;Rio Grande do Sul;Roque Gonzales;7289;1750;4.86
703;4.86;RS;Rio Grande do Sul;Paraí;7309;1750;4.86
703;4.86;RS;Rio Grande do Sul;Nonoai;12295;1750;4.86
703;4.86;RS;Rio Grande do Sul;Sinimbu;10400;1750;4.86
703;4.86;RS;Rio Grande do Sul;Vale do Sol;11650;1750;4.86
703;4.86;PB;Paraíba;São Bentinho;4451;1750;4.86
729;4.72;PB;Paraíba;São José do Brejo do Cruz;1780;1700;4.72
729;4.72;SP;São Paulo;Gália;6894;1700;4.72
729;4.72;MG;Minas Gerais;Campo Florido;7675;1700;4.72
729;4.72;SC;Santa Catarina;Itajaí;205271;1700;4.72
729;4.72;AM;Amazonas;Guajará;15826;1700;4.72
729;4.72;SP;São Paulo;Santo Anastácio;21044;1700;4.72
729;4.72;PA;Pará;Afuá;37398;1700;4.72
729;4.72;PB;Paraíba;Manaíra;11066;1700;4.72
729;4.72;PB;Paraíba;Poço Dantas;3778;1700;4.72
729;4.72;SE;Sergipe;Propriá;29655;1700;4.72
729;4.72;RJ;Rio de Janeiro;Duque de Caxias;882729;1700;4.72
740;4.58;PA;Pará;Ananindeua;505404;1650;4.58
740;4.58;PB;Paraíba;Marizópolis;6522;1650;4.58
740;4.58;PB;Paraíba;Malta;5672;1650;4.58
740;4.58;PB;Paraíba;Boqueirão;17670;1650;4.58
740;4.58;PB;Paraíba;Cacimba de Areia;3713;1650;4.58
740;4.58;MT;Mato Grosso;Guiratinga;14496;1650;4.58
740;4.58;MT;Mato Grosso;Canabrava do Norte;4678;1650;4.58
740;4.58;MT;Mato Grosso;Pontal do Araguaia;6128;1650;4.58
740;4.58;PA;Pará;São Sebastião da Boa Vista;25161;1650;4.58
740;4.58;MT;Mato Grosso;Paranatinga;21014;1650;4.58
740;4.58;MT;Mato Grosso;União do Sul;3551;1650;4.58
740;4.58;RS;Rio Grande do Sul;Gentil;1711;1650;4.58
740;4.58;SP;São Paulo;Santa Rita do Passa Quatro;27502;1650;4.58
740;4.58;ES;Espírito Santo;Iúna;29585;1650;4.58
740;4.58;BA;Bahia;Mulungu do Morro;12200;1650;4.58
740;4.58;CE;Ceará;Santa Quitéria;43359;1650;4.58
740;4.58;CE;Ceará;Uruoca;13519;1650;4.58
740;4.58;PE;Pernambuco;Jucati;11202;1650;4.58
740;4.58;PE;Pernambuco;Carnaíba;19318;1650;4.58
740;4.58;RS;Rio Grande do Sul;Montauri;1556;1650;4.58
740;4.58;RS;Rio Grande do Sul;Redentora;11025;1650;4.58
740;4.58;SP;São Paulo;Holambra;13375;1650;4.58
762;4.44;SP;São Paulo;Igaratá;9349;1600;4.44
762;4.44;RO;Rondônia;Cujubim;20974;1600;4.44
762;4.44;RO;Rondônia;Alvorada D'Oeste;17063;1600;4.44
762;4.44;MG;Minas Gerais;Alvarenga;4292;1600;4.44
762;4.44;MG;Minas Gerais;Abaeté;23535;1600;4.44
762;4.44;GO;Goiás;Anápolis;366491;1600;4.44
762;4.44;PE;Pernambuco;Caruaru;347088;1600;4.44
762;4.44;PB;Paraíba;Serra Branca;13564;1600;4.44
762;4.44;BA;Bahia;Ibirapitanga;24180;1600;4.44
762;4.44;BA;Bahia;Elísio Medrado;8434;1600;4.44
762;4.44;BA;Bahia;Jacaraci;15409;1600;4.44
762;4.44;ES;Espírito Santo;Colatina;122646;1600;4.44
762;4.44;TO;Tocantins;Alvorada;8536;1600;4.44
762;4.44;PR;Paraná;Tijucas do Sul;15970;1600;4.44
762;4.44;MT;Mato Grosso;Chapada dos Guimarães;18699;1600;4.44
762;4.44;MT;Mato Grosso;Jangada;7925;1600;4.44
762;4.44;RJ;Rio de Janeiro;Bom Jardim;26278;1600;4.44
762;4.44;PR;Paraná;Figueira;8268;1600;4.44
762;4.44;TO;Tocantins;Palmeirante;5651;1600;4.44
762;4.44;TO;Tocantins;Xambioá;11709;1600;4.44
762;4.44;MG;Minas Gerais;Cláudio;27827;1600;4.44
783;4.3;GO;Goiás;Santa Helena de Goiás;38378;1550;4.3
783;4.3;MA;Maranhão;Cidelândia;14346;1550;4.3
783;4.3;MG;Minas Gerais;Patos de Minas;148762;1550;4.3
783;4.3;MT;Mato Grosso;Alta Floresta;49991;1550;4.3
783;4.3;MG;Minas Gerais;Periquito;7103;1550;4.3
783;4.3;RS;Rio Grande do Sul;Gravataí;272257;1550;4.3
783;4.3;SP;São Paulo;Serrana;42784;1550;4.3
783;4.3;PE;Pernambuco;Sanharó;25047;1550;4.3
783;4.3;ES;Espírito Santo;Jerônimo Monteiro;11876;1550;4.3
783;4.3;PI;Piauí;Oeiras;36329;1550;4.3
783;4.3;RS;Rio Grande do Sul;Nova Roma do Sul;3564;1550;4.3
794;4.16;SP;São Paulo;Iracemápolis;22557;1500;4.16
794;4.16;ES;Espírito Santo;Montanha;19224;1500;4.16
794;4.16;SP;São Paulo;Sarutaiá;3694;1500;4.16
794;4.16;TO;Tocantins;Angico;3379;1500;4.16
794;4.16;BA;Bahia;Macururé;8365;1500;4.16
794;4.16;PE;Pernambuco;Paranatama;11357;1500;4.16
794;4.16;RS;Rio Grande do Sul;General Câmara;8673;1500;4.16
794;4.16;MS;Mato Grosso do Sul;Douradina;5723;1500;4.16
794;4.16;RN;Rio Grande do Norte;Lagoa Nova;15274;1500;4.16
794;4.16;RJ;Rio de Janeiro;Barra do Piraí;96865;1500;4.16
794;4.16;RJ;Rio de Janeiro;Rio Bonito;57615;1500;4.16
794;4.16;GO;Goiás;Novo Brasil;3341;1500;4.16
794;4.16;TO;Tocantins;Axixá do Tocantins;9706;1500;4.16
794;4.16;TO;Tocantins;Barrolândia;5601;1500;4.16
794;4.16;TO;Tocantins;Bernardo Sayão;4532;1500;4.16
809;4.02;PR;Paraná;Foz do Iguaçu;263782;1450;4.02
809;4.02;RJ;Rio de Janeiro;São João de Meriti;460625;1450;4.02
809;4.02;MT;Mato Grosso;Tapurah;12305;1450;4.02
809;4.02;MT;Mato Grosso;Santa Cruz do Xingu;2284;1450;4.02
809;4.02;MT;Mato Grosso;Campinápolis;15112;1450;4.02
809;4.02;MT;Mato Grosso;Campos de Júlio;6155;1450;4.02
809;4.02;MT;Mato Grosso;Apiacás;9400;1450;4.02
809;4.02;MT;Mato Grosso;Nova Monte Verde;8640;1450;4.02
809;4.02;MT;Mato Grosso;Nova Olímpia;18965;1450;4.02
809;4.02;MT;Mato Grosso;Nova Bandeirantes;13729;1450;4.02
809;4.02;MT;Mato Grosso;Itiquira;12472;1450;4.02
809;4.02;MT;Mato Grosso;Porto dos Gaúchos;5334;1450;4.02
809;4.02;RS;Rio Grande do Sul;Antônio Prado;13285;1450;4.02
809;4.02;PE;Pernambuco;Arcoverde;72625;1450;4.02
809;4.02;CE;Ceará;São Luís do Curu;12760;1450;4.02
809;4.02;SP;São Paulo;Pederneiras;44910;1450;4.02
809;4.02;SP;São Paulo;Campinas;1164098;1450;4.02
809;4.02;SP;São Paulo;Avaré;88385;1450;4.02
809;4.02;SP;São Paulo;Braúna;5454;1450;4.02
828;3.88;RS;Rio Grande do Sul;Não-Me-Toque;16997;1400;3.88
828;3.88;MG;Minas Gerais;Caeté;43739;1400;3.88
828;3.88;CE;Ceará;Alcântaras;11321;1400;3.88
828;3.88;SC;Santa Catarina;Balneário Barra do Sul;9828;1400;3.88
828;3.88;GO;Goiás;Matrinchã;4500;1400;3.88
828;3.88;GO;Goiás;Jussara;19346;1400;3.88
828;3.88;MG;Minas Gerais;Alvinópolis;15619;1400;3.88
828;3.88;MA;Maranhão;Olinda Nova do Maranhão;14299;1400;3.88
828;3.88;MA;Maranhão;Pedreiras;38506;1400;3.88
828;3.88;MA;Maranhão;São Domingos do Maranhão;33707;1400;3.88
828;3.88;MA;Maranhão;Serrano do Maranhão;10859;1400;3.88
828;3.88;ES;Espírito Santo;Itarana;11289;1400;3.88
828;3.88;PE;Pernambuco;Salgueiro;59769;1400;3.88
828;3.88;AM;Amazonas;Envira;18786;1400;3.88
828;3.88;AL;Alagoas;Tanque d'Arca;6319;1400;3.88
828;3.88;BA;Bahia;Ibotirama;27655;1400;3.88
828;3.88;RO;Rondônia;Pimenteiras do Oeste;2424;1400;3.88
828;3.88;PB;Paraíba;Campina Grande;405072;1400;3.88
828;3.88;MG;Minas Gerais;São Gonçalo do Rio Abaixo;10588;1400;3.88
828;3.88;SP;São Paulo;Meridiano;3912;1400;3.88
828;3.88;RJ;Rio de Janeiro;Rio Claro;17826;1400;3.88
828;3.88;RJ;Rio de Janeiro;Quatis;13543;1400;3.88
828;3.88;RJ;Rio de Janeiro;Queimados;143632;1400;3.88
828;3.88;RN;Rio Grande do Norte;Luís Gomes;10129;1400;3.88
828;3.88;SC;Santa Catarina;Santiago do Sul;1365;1400;3.88
828;3.88;TO;Tocantins;Ponte Alta do Tocantins;7793;1400;3.88
828;3.88;TO;Tocantins;Rio Sono;6486;1400;3.88
828;3.88;TO;Tocantins;Colinas do Tocantins;33981;1400;3.88
828;3.88;TO;Tocantins;Crixás do Tocantins;1680;1400;3.88
828;3.88;MA;Maranhão;Altamira do Maranhão;11616;1400;3.88
828;3.88;MA;Maranhão;Bela Vista do Maranhão;10931;1400;3.88
828;3.88;MA;Maranhão;Buriti Bravo;23375;1400;3.88
828;3.88;MA;Maranhão;Chapadinha;77684;1400;3.88
828;3.88;MG;Minas Gerais;Ferros;10611;1400;3.88
828;3.88;MG;Minas Gerais;Guaxupé;51911;1400;3.88
863;3.75;RS;Rio Grande do Sul;Imigrante;3146;1350;3.75
863;3.75;MG;Minas Gerais;Santa Bárbara;30169;1350;3.75
863;3.75;MT;Mato Grosso;São Pedro da Cipa;4444;1350;3.75
863;3.75;PE;Pernambuco;Bom Jardim;38924;1350;3.75
863;3.75;PE;Pernambuco;Chã Grande;21274;1350;3.75
863;3.75;PE;Pernambuco;Iati;19010;1350;3.75
863;3.75;RO;Rondônia;Cacoal;87226;1350;3.75
870;3.61;RN;Rio Grande do Norte;Santa Cruz;38924;1300;3.61
870;3.61;RO;Rondônia;Colorado do Oeste;18817;1300;3.61
870;3.61;SP;São Paulo;Brejo Alegre;2768;1300;3.61
870;3.61;SP;São Paulo;Guaraci;10778;1300;3.61
870;3.61;PB;Paraíba;São Bento;33464;1300;3.61
870;3.61;MA;Maranhão;Senador La Rocque;14081;1300;3.61
870;3.61;SC;Santa Catarina;Araquari;32454;1300;3.61
870;3.61;CE;Ceará;Acaraú;61210;1300;3.61
870;3.61;PB;Paraíba;São Vicente do Seridó;10900;1300;3.61
870;3.61;CE;Ceará;Jijoca de Jericoacoara;18926;1300;3.61
870;3.61;AL;Alagoas;São José da Tapera;32271;1300;3.61
870;3.61;PE;Pernambuco;Solidão;5949;1300;3.61
870;3.61;MG;Minas Gerais;Uberlândia;662362;1300;3.61
870;3.61;SP;São Paulo;Mendonça;5161;1300;3.61
870;3.61;PR;Paraná;Lapa;47557;1300;3.61
870;3.61;PB;Paraíba;Cacimbas;7112;1300;3.61
870;3.61;PB;Paraíba;Guarabira;58162;1300;3.61
870;3.61;PB;Paraíba;Monteiro;32774;1300;3.61
870;3.61;PA;Pará;Tucumã;37308;1300;3.61
870;3.61;MT;Mato Grosso;Itaúba;4013;1300;3.61
870;3.61;MG;Minas Gerais;Mariana;58802;1300;3.61
870;3.61;PI;Piauí;Vila Nova do Piauí;2965;1300;3.61
870;3.61;RJ;Rio de Janeiro;Porciúncula;18059;1300;3.61
870;3.61;RN;Rio Grande do Norte;Angicos;11907;1300;3.61
870;3.61;PR;Paraná;União da Vitória;56265;1300;3.61
870;3.61;SE;Sergipe;Feira Nova;5573;1300;3.61
896;3.47;GO;Goiás;Mozarlândia;14752;1250;3.47
896;3.47;MT;Mato Grosso;Bom Jesus do Araguaia;6018;1250;3.47
896;3.47;MS;Mato Grosso do Sul;Guia Lopes da Laguna;10136;1250;3.47
896;3.47;BA;Bahia;Saubara;12238;1250;3.47
896;3.47;PB;Paraíba;Baía da Traição;8826;1250;3.47
896;3.47;RS;Rio Grande do Sul;Butiá;21192;1250;3.47
896;3.47;SP;São Paulo;Mairinque;46015;1250;3.47
896;3.47;RS;Rio Grande do Sul;Entre Rios do Sul;3069;1250;3.47
896;3.47;PB;Paraíba;Tacima;10822;1250;3.47
896;3.47;SE;Sergipe;Aracaju;632744;1250;3.47
896;3.47;MA;Maranhão;Santa Helena;41009;1250;3.47
896;3.47;SP;São Paulo;Ibirarema;7376;1250;3.47
896;3.47;RO;Rondônia;Cerejeiras;17986;1250;3.47
896;3.47;RN;Rio Grande do Norte;Serra Caiada;9814;1250;3.47
896;3.47;RS;Rio Grande do Sul;Monte Belo do Sul;2704;1250;3.47
896;3.47;RS;Rio Grande do Sul;Sobradinho;14944;1250;3.47
912;3.33;MG;Minas Gerais;Brazópolis;14934;1200;3.33
912;3.33;RS;Rio Grande do Sul;São Jerônimo;23527;1200;3.33
912;3.33;RO;Rondônia;Alto Alegre dos Parecis;13940;1200;3.33
912;3.33;RO;Rondônia;Castanheiras;3617;1200;3.33
912;3.33;RO;Rondônia;Buritis;37838;1200;3.33
912;3.33;SP;São Paulo;Brotas;23419;1200;3.33
912;3.33;SP;São Paulo;Guariba;38499;1200;3.33
912;3.33;SP;São Paulo;Guará;20911;1200;3.33
912;3.33;SP;São Paulo;Embaúba;2481;1200;3.33
912;3.33;SP;São Paulo;Cubatão;127006;1200;3.33
912;3.33;SP;São Paulo;Estrela do Norte;2761;1200;3.33
912;3.33;MA;Maranhão;Rosário;41694;1200;3.33
912;3.33;MA;Maranhão;São José de Ribamar;174267;1200;3.33
912;3.33;MA;Maranhão;Presidente Dutra;46680;1200;3.33
912;3.33;MG;Minas Gerais;Argirita;2890;1200;3.33
912;3.33;MG;Minas Gerais;Abre Campo;13719;1200;3.33
912;3.33;SC;Santa Catarina;Içara;53145;1200;3.33
912;3.33;SC;Santa Catarina;Faxinal dos Guedes;10771;1200;3.33
912;3.33;SC;Santa Catarina;Canoinhas;54188;1200;3.33
912;3.33;SC;Santa Catarina;Paial;1637;1200;3.33
912;3.33;BA;Bahia;Xique-Xique;48316;1200;3.33
912;3.33;CE;Ceará;Aquiraz;77717;1200;3.33
912;3.33;ES;Espírito Santo;Mantenópolis;15121;1200;3.33
912;3.33;ES;Espírito Santo;Marataízes;37923;1200;3.33
912;3.33;CE;Ceará;Capistrano;17573;1200;3.33
912;3.33;GO;Goiás;Aparecida de Goiânia;521910;1200;3.33
912;3.33;GO;Goiás;Bom Jardim de Goiás;8826;1200;3.33
912;3.33;SC;Santa Catarina;Campo Belo do Sul;7297;1200;3.33
912;3.33;GO;Goiás;Hidrolina;3927;1200;3.33
912;3.33;GO;Goiás;Flores de Goiás;14372;1200;3.33
912;3.33;GO;Goiás;Caturaí;4977;1200;3.33
912;3.33;GO;Goiás;Ceres;21909;1200;3.33
912;3.33;GO;Goiás;Carmo do Rio Verde;9671;1200;3.33
912;3.33;PE;Pernambuco;Dormentes;18321;1200;3.33
912;3.33;PE;Pernambuco;Cedro;11515;1200;3.33
912;3.33;CE;Ceará;Jucás;24479;1200;3.33
912;3.33;CE;Ceará;Mauriti;46113;1200;3.33
912;3.33;CE;Ceará;Milhã;13170;1200;3.33
912;3.33;CE;Ceará;Senador Pompeu;26547;1200;3.33
912;3.33;CE;Ceará;Novo Oriente;28220;1200;3.33
912;3.33;CE;Ceará;Reriutaba;19015;1200;3.33
912;3.33;CE;Ceará;Tururu;15594;1200;3.33
912;3.33;CE;Ceará;Umari;7665;1200;3.33
912;3.33;BA;Bahia;Crisópolis;21617;1200;3.33
912;3.33;BA;Bahia;Cordeiros;8834;1200;3.33
912;3.33;CE;Ceará;Graça;15294;1200;3.33
912;3.33;CE;Ceará;Ipaumirim;12305;1200;3.33
912;3.33;CE;Ceará;Iguatu;101386;1200;3.33
912;3.33;CE;Ceará;Independência;25957;1200;3.33
912;3.33;CE;Ceará;Horizonte;63365;1200;3.33
912;3.33;PI;Piauí;Cajueiro da Praia;7451;1200;3.33
912;3.33;PI;Piauí;Campinas do Piauí;5507;1200;3.33
912;3.33;PI;Piauí;Campo Alegre do Fidalgo;4911;1200;3.33
912;3.33;PI;Piauí;Caracol;10641;1200;3.33
912;3.33;PI;Piauí;Amarante;17312;1200;3.33
912;3.33;PE;Pernambuco;Santa Filomena;14172;1200;3.33
912;3.33;SP;São Paulo;Vera Cruz;10997;1200;3.33
912;3.33;SP;São Paulo;Viradouro;18428;1200;3.33
912;3.33;PI;Piauí;Milton Brandão;6517;1200;3.33
912;3.33;SP;São Paulo;Patrocínio Paulista;14093;1200;3.33
912;3.33;PI;Piauí;Regeneração;17697;1200;3.33
912;3.33;PI;Piauí;Ribeira do Piauí;4381;1200;3.33
912;3.33;PI;Piauí;Porto Alegre do Piauí;2647;1200;3.33
912;3.33;SP;São Paulo;Presidente Alves;4179;1200;3.33
912;3.33;SP;São Paulo;Ribeirão dos Índios;2245;1200;3.33
912;3.33;AM;Amazonas;Carauari;27880;1200;3.33
912;3.33;AM;Amazonas;Silves;9081;1200;3.33
912;3.33;PI;Piauí;Madeiro;8111;1200;3.33
912;3.33;PI;Piauí;Manoel Emídio;5263;1200;3.33
